wheat_date,wheat_time,wheat_open,wheat_high,wheat_low,wheat_close,wheat_volume
2022/2/11,10:25,785.000,785.250,784.750,784.750,57
2022/2/11,10:26,784.750,784.750,783.500,783.750,51
2022/2/11,10:27,783.750,784.250,783.750,784.250,27
2022/2/11,10:28,784.250,784.500,784.250,784.500,20
2022/2/11,10:29,784.250,784.250,783.500,783.500,33
2022/2/11,10:30,783.750,783.750,783.750,783.750,25
2022/2/11,10:31,784.000,784.500,783.500,783.500,97
2022/2/11,10:32,783.250,783.750,781.250,781.750,232
2022/2/11,10:33,781.750,783.000,781.750,782.750,75
2022/2/11,10:34,782.750,783.000,782.750,782.750,37
2022/2/11,10:35,783.000,783.250,782.250,782.500,93
2022/2/11,10:36,782.250,782.500,781.000,781.250,93
2022/2/11,10:37,781.250,781.250,780.750,781.250,82
2022/2/11,10:38,781.000,781.250,781.000,781.000,25
2022/2/11,10:39,781.000,781.250,780.000,780.500,191
2022/2/11,10:40,780.500,780.500,778.750,779.250,246
2022/2/11,10:41,779.500,779.500,779.000,779.250,33
2022/2/11,10:42,779.250,779.500,779.000,779.250,54
2022/2/11,10:43,779.250,779.250,776.250,776.250,513
2022/2/11,10:44,776.250,776.750,776.000,776.750,165
2022/2/11,10:45,776.750,778.250,776.500,777.750,304
2022/2/11,10:46,777.750,778.250,777.500,777.750,68
2022/2/11,10:47,777.750,778.750,777.750,778.750,52
2022/2/11,10:48,778.750,779.000,778.250,778.250,211
2022/2/11,10:49,778.500,779.000,778.500,779.000,34
2022/2/11,10:50,779.000,779.500,779.000,779.000,55
2022/2/11,10:51,779.000,779.250,779.000,779.250,18
2022/2/11,10:52,779.500,779.500,779.000,779.500,83
2022/2/11,10:53,779.500,779.750,779.500,779.500,50
2022/2/11,10:54,779.750,780.000,779.750,779.750,53
2022/2/11,10:55,779.750,780.750,779.750,780.500,105
2022/2/11,10:56,780.500,780.500,779.750,780.500,95
2022/2/11,10:57,780.500,780.750,780.000,780.500,43
2022/2/11,10:58,780.500,781.000,780.500,781.000,91
2022/2/11,10:59,780.750,781.250,780.750,781.000,48
2022/2/11,11:00,781.000,781.250,780.750,781.000,43
2022/2/11,11:01,781.000,781.000,779.750,780.000,36
2022/2/11,11:02,780.250,781.000,780.250,781.000,38
2022/2/11,11:03,780.750,780.750,780.000,780.250,39
2022/2/11,11:04,780.500,781.000,780.500,780.500,20
2022/2/11,11:05,780.500,780.750,780.000,780.500,73
2022/2/11,11:06,780.750,781.000,780.250,780.750,36
2022/2/11,11:07,780.500,780.500,779.750,780.500,48
2022/2/11,11:08,780.750,781.000,780.500,781.000,29
2022/2/11,11:09,781.000,781.750,781.000,781.250,41
2022/2/11,11:10,781.500,782.000,781.250,781.750,77
2022/2/11,11:11,781.750,781.750,781.500,781.500,18
2022/2/11,11:12,781.500,781.750,781.500,781.750,29
2022/2/11,11:13,781.750,783.500,781.750,783.000,138
2022/2/11,11:14,783.000,784.000,783.000,783.750,125
2022/2/11,11:15,784.000,784.000,783.250,783.500,80
2022/2/11,11:16,783.500,783.750,783.500,783.500,66
2022/2/11,11:17,783.500,783.750,783.000,783.750,43
2022/2/11,11:18,783.750,784.000,783.000,783.250,83
2022/2/11,11:19,783.250,783.250,783.000,783.000,26
2022/2/11,11:20,783.000,783.750,783.000,783.750,56
2022/2/11,11:21,783.750,783.750,783.500,783.500,35
2022/2/11,11:22,783.750,784.500,783.750,784.500,124
2022/2/11,11:23,784.500,784.500,784.250,784.500,64
2022/2/11,11:24,784.250,784.750,784.000,784.250,227
2022/2/11,11:25,784.250,784.750,784.000,784.500,172
2022/2/11,11:26,784.750,784.750,783.250,783.250,66
2022/2/11,11:27,783.500,784.750,783.250,784.500,75
2022/2/11,11:28,784.500,784.500,784.250,784.500,16
2022/2/11,11:29,784.500,785.250,784.500,784.500,112
2022/2/11,11:30,784.500,785.250,784.500,784.750,64
2022/2/11,11:31,784.750,784.750,784.250,784.750,55
2022/2/11,11:32,784.750,784.750,783.750,784.250,81
2022/2/11,11:33,784.500,784.750,784.500,784.500,40
2022/2/11,11:34,784.250,784.250,783.750,784.000,30
2022/2/11,11:35,784.000,784.250,784.000,784.000,42
2022/2/11,11:36,784.250,784.250,783.750,784.250,87
2022/2/11,11:37,784.250,784.250,783.750,783.750,26
2022/2/11,11:38,784.000,784.500,784.000,784.250,29
2022/2/11,11:39,784.250,784.500,784.250,784.250,12
2022/2/11,11:40,784.500,785.750,784.500,785.250,62
2022/2/11,11:41,785.000,785.250,785.000,785.250,38
2022/2/11,11:42,785.250,785.250,784.750,784.750,56
2022/2/11,11:43,785.000,785.000,785.000,785.000,8
2022/2/11,11:44,785.250,785.750,785.000,785.500,27
2022/2/11,11:45,785.750,785.750,785.500,785.750,34
2022/2/11,11:46,785.500,785.500,785.000,785.250,21
2022/2/11,11:47,785.250,785.250,785.000,785.250,23
2022/2/11,11:48,785.250,785.500,785.250,785.250,24
2022/2/11,11:49,785.250,785.250,785.000,785.000,13
2022/2/11,11:50,785.500,785.500,784.750,785.000,9
2022/2/11,11:51,785.000,785.000,785.000,785.000,9
2022/2/11,11:52,785.250,785.500,784.750,784.750,42
2022/2/11,11:53,784.500,784.750,784.500,784.750,40
2022/2/11,11:54,784.750,784.750,784.500,784.500,18
2022/2/11,11:55,784.500,784.750,784.250,784.750,25
2022/2/11,11:56,784.750,784.750,784.500,784.500,38
2022/2/11,11:57,784.500,784.750,784.000,784.750,40
2022/2/11,11:58,784.500,784.750,784.500,784.500,11
2022/2/11,11:59,784.500,784.750,784.500,784.750,23
2022/2/11,12:00,785.000,785.500,785.000,785.250,45
2022/2/11,12:01,785.250,786.000,785.250,786.000,96
2022/2/11,12:02,786.000,786.750,786.000,786.250,52
2022/2/11,12:03,786.250,786.500,786.250,786.250,40
2022/2/11,12:04,786.500,787.000,786.500,787.000,66
2022/2/11,12:05,786.750,787.000,786.750,786.750,24
2022/2/11,12:06,787.000,787.000,786.750,787.000,20
2022/2/11,12:07,787.000,787.750,787.000,787.500,69
2022/2/11,12:08,787.500,787.750,787.250,787.500,52
2022/2/11,12:09,787.500,787.500,787.500,787.500,10
2022/2/11,12:10,787.750,787.750,787.250,787.250,19
2022/2/11,12:11,787.250,787.250,787.250,787.250,4
2022/2/11,12:12,787.000,787.250,786.750,787.250,58
2022/2/11,12:13,787.000,787.250,787.000,787.250,22
2022/2/11,12:14,787.500,788.250,787.500,787.750,98
2022/2/11,12:15,787.750,787.750,787.500,787.500,8
2022/2/11,12:16,787.250,787.250,786.500,786.750,107
2022/2/11,12:17,786.750,787.000,786.500,786.750,40
2022/2/11,12:18,786.500,786.500,786.000,786.250,87
2022/2/11,12:19,786.000,786.500,786.000,786.500,17
2022/2/11,12:20,786.250,786.250,786.250,786.250,4
2022/2/11,12:21,786.500,786.500,786.000,786.000,26
2022/2/11,12:22,786.250,786.250,786.000,786.000,29
2022/2/11,12:23,786.250,786.250,785.750,786.000,21
2022/2/11,12:24,786.000,786.000,786.000,786.000,16
2022/2/11,12:25,785.750,785.750,784.750,785.000,156
2022/2/11,12:26,785.250,786.250,785.250,785.500,93
2022/2/11,12:27,785.500,785.500,785.000,785.250,18
2022/2/11,12:28,785.250,786.000,785.250,785.750,136
2022/2/11,12:29,785.750,786.250,785.750,786.000,34
2022/2/11,12:30,786.000,786.750,786.000,786.500,55
2022/2/11,12:31,786.500,788.250,786.500,788.250,334
2022/2/11,12:32,788.000,789.750,788.000,789.500,303
2022/2/11,12:33,789.750,790.750,789.500,790.250,307
2022/2/11,12:34,790.250,790.750,790.000,790.750,117
2022/2/11,12:35,790.750,791.000,789.000,789.750,409
2022/2/11,12:36,790.000,795.000,790.000,794.250,948
2022/2/11,12:37,794.000,795.000,793.500,794.750,249
2022/2/11,12:38,794.500,795.250,794.000,795.250,353
2022/2/11,12:39,795.250,795.500,793.000,793.750,353
2022/2/11,12:40,793.750,795.000,793.750,793.750,159
2022/2/11,12:41,793.500,794.750,793.250,794.250,212
2022/2/11,12:42,794.000,797.250,794.000,797.250,309
2022/2/11,12:43,797.250,798.750,796.750,798.500,477
2022/2/11,12:44,798.250,798.750,797.000,797.250,488
2022/2/11,12:45,797.250,798.000,796.750,797.750,215
2022/2/11,12:46,797.750,799.000,797.750,798.750,337
2022/2/11,12:47,798.750,798.750,796.750,796.750,187
2022/2/11,12:48,796.500,797.500,796.250,796.500,210
2022/2/11,12:49,796.500,798.750,796.500,798.750,255
2022/2/11,12:50,798.750,799.500,798.250,799.250,167
2022/2/11,12:51,799.250,800.000,795.500,797.000,669
2022/2/11,12:52,797.000,797.500,796.500,797.000,270
2022/2/11,12:53,797.000,799.000,796.500,799.000,262
2022/2/11,12:54,799.000,801.000,799.000,799.250,264
2022/2/11,12:55,799.000,801.000,799.000,801.000,253
2022/2/11,12:56,800.750,804.000,800.750,803.500,610
2022/2/11,12:57,803.500,806.250,803.500,805.250,627
2022/2/11,12:58,805.500,805.500,802.500,803.000,521
2022/2/11,12:59,803.000,803.750,802.250,802.250,350
2022/2/11,13:00,802.500,803.250,801.750,801.750,369
2022/2/11,13:01,802.000,802.500,799.500,799.750,429
2022/2/11,13:02,800.000,800.250,798.000,799.250,461
2022/2/11,13:03,799.250,799.500,796.250,796.500,390
2022/2/11,13:04,796.500,799.250,796.000,798.500,401
2022/2/11,13:05,798.500,799.500,798.000,799.250,320
2022/2/11,13:06,799.250,799.750,798.500,799.250,219
2022/2/11,13:07,799.250,801.500,799.250,800.750,470
2022/2/11,13:08,801.000,801.250,797.250,798.250,405
2022/2/11,13:09,798.250,801.250,798.250,801.000,239
2022/2/11,13:10,801.000,803.000,800.750,803.000,757
2022/2/11,13:11,803.250,803.500,802.000,802.000,196
2022/2/11,13:12,802.000,803.000,800.250,800.500,561
2022/2/11,13:13,800.500,800.500,797.000,797.000,662
2022/2/11,13:14,797.000,799.250,796.500,798.000,1555
2022/2/11,13:15,797.750,798.750,797.000,798.250,287
2022/2/11,13:16,798.250,799.000,797.750,798.750,145
2022/2/11,13:17,799.000,800.250,798.750,799.250,132
2022/2/11,13:18,799.250,799.750,799.000,799.250,84
2022/2/11,13:19,799.000,799.500,798.250,798.250,253
2022/2/13,19:00,801.500,811.500,801.250,808.750,1459
2022/2/13,19:01,808.500,811.500,808.500,810.250,392
2022/2/13,19:02,810.250,811.500,809.250,810.500,253
2022/2/13,19:03,810.000,810.250,808.000,809.000,119
2022/2/13,19:04,809.000,809.500,807.750,809.000,141
2022/2/13,19:05,809.000,809.750,808.250,808.750,152
2022/2/13,19:06,808.750,809.750,808.750,809.750,111
2022/2/13,19:07,809.750,810.250,808.000,808.500,93
2022/2/13,19:08,808.500,810.500,808.500,810.000,131
2022/2/13,19:09,810.000,810.750,809.750,810.250,33
2022/2/13,19:10,810.000,810.000,809.000,809.750,84
2022/2/13,19:11,809.500,811.000,809.000,810.500,70
2022/2/13,19:12,810.500,811.000,809.500,810.750,35
2022/2/13,19:13,810.750,811.750,810.000,811.250,87
2022/2/13,19:14,811.250,811.250,810.500,811.000,20
2022/2/13,19:15,810.750,811.000,810.000,810.000,41
2022/2/13,19:16,809.750,810.000,809.500,809.500,26
2022/2/13,19:17,809.250,810.250,809.250,810.000,27
2022/2/13,19:18,809.750,810.250,809.750,810.250,6
2022/2/13,19:19,810.000,810.250,809.750,810.250,19
2022/2/13,19:20,810.750,810.750,810.250,810.250,9
2022/2/13,19:21,810.250,810.250,809.750,809.750,27
2022/2/13,19:22,810.000,810.000,809.250,809.250,7
2022/2/13,19:23,809.500,809.750,809.250,809.750,9
2022/2/13,19:24,809.500,809.500,809.000,809.250,14
2022/2/13,19:25,809.500,809.750,809.000,809.250,9
2022/2/13,19:26,809.500,809.500,809.250,809.250,6
2022/2/13,19:27,809.500,809.500,808.250,808.250,168
2022/2/13,19:28,808.500,808.750,807.500,807.500,31
2022/2/13,19:29,807.750,808.000,807.500,808.000,37
2022/2/13,19:30,808.250,808.500,808.000,808.500,18
2022/2/13,19:31,808.250,808.500,808.250,808.250,7
2022/2/13,19:32,808.250,808.500,808.000,808.500,13
2022/2/13,19:33,808.250,808.500,808.000,808.250,16
2022/2/13,19:34,808.500,808.500,808.250,808.250,7
2022/2/13,19:35,808.250,808.250,807.500,807.750,18
2022/2/13,19:36,807.750,808.500,807.750,808.500,30
2022/2/13,19:37,808.250,808.250,808.000,808.000,15
2022/2/13,19:38,808.000,808.250,808.000,808.250,11
2022/2/13,19:39,808.000,808.250,807.750,807.750,4
2022/2/13,19:40,808.250,808.500,808.000,808.000,6
2022/2/13,19:41,808.000,808.000,807.750,807.750,25
2022/2/13,19:42,807.750,807.750,807.250,807.500,26
2022/2/13,19:43,807.500,807.750,807.500,807.500,14
2022/2/13,19:44,807.750,807.750,807.750,807.750,4
2022/2/13,19:45,808.000,808.000,807.750,807.750,10
2022/2/13,19:46,807.750,808.000,807.750,808.000,2
2022/2/13,19:47,807.750,809.250,807.750,808.750,76
2022/2/13,19:48,808.500,808.500,808.500,808.500,2
2022/2/13,19:49,808.500,809.000,808.250,809.000,15
2022/2/13,19:50,808.500,808.750,808.500,808.750,12
2022/2/13,19:51,808.750,809.000,808.750,809.000,3
2022/2/13,19:52,809.250,809.250,809.000,809.250,3
2022/2/13,19:53,809.250,809.250,809.000,809.000,12
2022/2/13,19:54,809.000,809.250,809.000,809.250,16
2022/2/13,19:55,809.250,809.500,809.000,809.000,10
2022/2/13,19:56,808.750,808.750,808.750,808.750,3
2022/2/13,19:57,808.750,809.000,808.750,809.000,5
2022/2/13,19:58,809.000,809.000,807.750,807.750,74
2022/2/13,19:59,808.000,808.000,808.000,808.000,5
2022/2/13,20:00,808.000,808.250,808.000,808.250,13
2022/2/13,20:01,808.000,808.000,807.750,808.000,19
2022/2/13,20:02,807.750,807.750,807.750,807.750,12
2022/2/13,20:03,807.750,808.250,807.750,808.250,11
2022/2/13,20:04,808.000,808.000,807.750,808.000,14
2022/2/13,20:05,808.000,808.000,808.000,808.000,2
2022/2/13,20:06,808.000,808.250,807.750,807.750,5
2022/2/13,20:07,808.000,808.250,808.000,808.250,12
2022/2/13,20:08,808.500,809.000,808.000,808.500,46
2022/2/13,20:09,808.500,808.750,808.500,808.500,8
2022/2/13,20:10,808.500,808.750,808.000,808.000,13
2022/2/13,20:11,808.000,808.000,808.000,808.000,7
2022/2/13,20:12,808.000,808.000,807.750,808.000,6
2022/2/13,20:13,807.750,807.750,807.750,807.750,6
2022/2/13,20:14,807.750,807.750,807.750,807.750,2
2022/2/13,20:15,807.750,807.750,807.750,807.750,2
2022/2/13,20:16,807.750,807.750,807.250,807.250,10
2022/2/13,20:17,807.250,807.250,807.250,807.250,5
2022/2/13,20:18,807.250,807.500,807.250,807.500,5
2022/2/13,20:19,807.500,807.500,807.500,807.500,2
2022/2/13,20:20,807.500,807.500,807.250,807.250,5
2022/2/13,20:21,807.250,807.500,807.250,807.250,6
2022/2/13,20:22,807.250,807.250,807.250,807.250,1
2022/2/13,20:23,807.500,807.750,807.250,807.750,8
2022/2/13,20:24,808.000,808.250,808.000,808.250,6
2022/2/13,20:26,808.250,808.250,808.250,808.250,4
2022/2/13,20:27,808.250,808.500,808.250,808.500,5
2022/2/13,20:28,808.250,808.250,808.250,808.250,2
2022/2/13,20:29,808.250,809.000,808.250,809.000,41
2022/2/13,20:30,809.000,809.000,809.000,809.000,1
2022/2/13,20:31,809.000,809.000,808.750,808.750,22
2022/2/13,20:32,808.750,809.000,808.750,809.000,2
2022/2/13,20:33,808.750,809.000,808.750,809.000,24
2022/2/13,20:34,809.000,809.000,809.000,809.000,2
2022/2/13,20:35,809.000,809.000,808.500,808.500,38
2022/2/13,20:38,808.500,808.750,808.500,808.500,8
2022/2/13,20:39,808.750,808.750,808.750,808.750,9
2022/2/13,20:40,808.500,808.750,808.500,808.750,32
2022/2/13,20:41,809.000,809.250,808.750,808.750,55
2022/2/13,20:42,808.750,808.750,808.250,808.250,24
2022/2/13,20:43,808.250,808.750,808.250,808.750,32
2022/2/13,20:44,809.000,809.250,809.000,809.000,77
2022/2/13,20:45,809.000,809.000,808.750,808.750,18
2022/2/13,20:46,808.750,808.750,808.750,808.750,7
2022/2/13,20:47,808.750,809.000,808.750,808.750,7
2022/2/13,20:50,808.500,808.500,808.500,808.500,9
2022/2/13,20:51,808.250,808.250,808.250,808.250,1
2022/2/13,20:52,808.500,808.750,808.500,808.750,3
2022/2/13,20:53,808.750,808.750,808.750,808.750,1
2022/2/13,20:54,808.750,808.750,808.750,808.750,3
2022/2/13,20:58,808.750,808.750,808.500,808.500,3
2022/2/13,20:59,808.750,808.750,808.500,808.750,11
2022/2/13,21:00,808.750,809.000,808.750,809.000,5
2022/2/13,21:01,809.000,809.000,809.000,809.000,1
2022/2/13,21:02,809.000,809.500,809.000,809.500,11
2022/2/13,21:03,809.250,809.500,809.250,809.500,7
2022/2/13,21:04,809.250,809.250,809.250,809.250,1
2022/2/13,21:05,809.500,809.500,809.500,809.500,1
2022/2/13,21:06,809.250,809.250,809.250,809.250,2
2022/2/13,21:07,809.500,809.500,809.500,809.500,1
2022/2/13,21:08,809.500,809.500,809.250,809.500,7
2022/2/13,21:09,809.500,809.500,809.500,809.500,3
2022/2/13,21:10,809.500,809.500,809.250,809.250,3
2022/2/13,21:11,809.500,810.000,809.500,810.000,18
2022/2/13,21:12,810.000,810.500,810.000,810.500,36
2022/2/13,21:13,810.750,811.500,810.750,811.250,65
2022/2/13,21:14,811.250,811.750,811.250,811.500,19
2022/2/13,21:15,811.500,811.500,811.250,811.250,13
2022/2/13,21:16,811.250,811.250,811.250,811.250,3
2022/2/13,21:17,811.000,811.250,810.500,811.250,43
2022/2/13,21:18,811.250,811.750,811.250,811.500,7
2022/2/13,21:19,811.500,812.000,811.500,811.750,24
2022/2/13,21:20,811.750,811.750,811.750,811.750,3
2022/2/13,21:21,811.750,812.000,811.750,812.000,14
2022/2/13,21:22,812.000,812.250,812.000,812.250,30
2022/2/13,21:23,812.500,812.750,812.500,812.750,16
2022/2/13,21:25,812.500,813.250,812.500,812.750,68
2022/2/13,21:26,813.000,813.000,812.750,812.750,11
2022/2/13,21:27,813.000,813.500,813.000,813.250,51
2022/2/13,21:28,813.250,813.250,813.000,813.000,2
2022/2/13,21:29,813.250,813.250,812.500,812.500,10
2022/2/13,21:30,812.750,812.750,812.500,812.500,12
2022/2/13,21:31,812.500,813.250,812.500,813.000,11
2022/2/13,21:32,813.000,813.000,812.500,812.750,17
2022/2/13,21:33,813.000,813.250,813.000,813.000,10
2022/2/13,21:34,813.000,813.000,813.000,813.000,9
2022/2/13,21:35,812.750,812.750,812.750,812.750,1
2022/2/13,21:36,812.750,812.750,812.750,812.750,1
2022/2/13,21:37,813.000,813.250,813.000,813.250,4
2022/2/13,21:38,813.000,813.000,813.000,813.000,4
2022/2/13,21:39,813.000,813.000,813.000,813.000,1
2022/2/13,21:40,813.000,813.250,813.000,813.000,3
2022/2/13,21:41,813.000,813.000,813.000,813.000,4
2022/2/13,21:42,813.000,813.250,812.750,813.000,28
2022/2/13,21:43,812.500,812.500,811.500,811.750,39
2022/2/13,21:44,811.750,812.000,811.750,812.000,5
2022/2/13,21:45,812.250,812.250,812.000,812.250,10
2022/2/13,21:46,812.250,812.750,812.250,812.250,37
2022/2/13,21:47,812.250,812.250,812.250,812.250,3
2022/2/13,21:48,812.250,812.250,812.250,812.250,1
2022/2/13,21:49,812.000,812.250,812.000,812.250,2
2022/2/13,21:50,812.250,812.250,811.750,811.750,8
2022/2/13,21:51,811.750,811.750,811.500,811.500,25
2022/2/13,21:52,811.750,812.000,811.750,812.000,58
2022/2/13,21:53,812.000,812.000,811.750,811.750,6
2022/2/13,21:54,811.750,811.750,811.750,811.750,10
2022/2/13,21:55,811.750,811.750,811.750,811.750,1
2022/2/13,21:56,811.750,812.000,811.500,812.000,12
2022/2/13,21:58,812.000,812.000,812.000,812.000,2
2022/2/13,21:59,812.000,812.000,811.750,811.750,2
2022/2/13,22:01,811.750,811.750,811.750,811.750,2
2022/2/13,22:02,811.750,811.750,811.750,811.750,1
2022/2/13,22:03,812.000,812.000,812.000,812.000,1
2022/2/13,22:04,811.750,811.750,811.750,811.750,1
2022/2/13,22:05,812.000,813.250,812.000,813.250,42
2022/2/13,22:06,813.000,813.000,812.750,812.750,13
2022/2/13,22:07,812.750,813.250,812.500,813.250,27
2022/2/13,22:08,813.000,813.000,813.000,813.000,11
2022/2/13,22:09,812.750,812.750,812.750,812.750,2
2022/2/13,22:11,812.750,812.750,812.750,812.750,1
2022/2/13,22:12,812.750,812.750,812.750,812.750,1
2022/2/13,22:13,812.750,812.750,812.750,812.750,1
2022/2/13,22:14,812.750,812.750,812.750,812.750,4
2022/2/13,22:16,812.750,812.750,812.750,812.750,1
2022/2/13,22:18,812.750,812.750,812.500,812.500,6
2022/2/13,22:21,812.500,812.500,812.500,812.500,2
2022/2/13,22:22,812.500,812.500,812.500,812.500,2
2022/2/13,22:23,812.250,812.250,812.250,812.250,2
2022/2/13,22:24,812.000,812.000,812.000,812.000,7
2022/2/13,22:25,811.750,811.750,811.500,811.750,11
2022/2/13,22:30,812.500,812.500,812.500,812.500,1
2022/2/13,22:31,812.500,812.500,812.500,812.500,4
2022/2/13,22:32,812.250,812.750,812.250,812.250,25
2022/2/13,22:33,812.250,812.250,812.250,812.250,2
2022/2/13,22:34,812.000,812.000,812.000,812.000,9
2022/2/13,22:35,812.000,812.000,812.000,812.000,2
2022/2/13,22:36,812.000,812.000,811.750,811.750,4
2022/2/13,22:37,812.000,812.000,812.000,812.000,4
2022/2/13,22:38,812.000,812.000,812.000,812.000,2
2022/2/13,22:40,812.000,812.250,811.750,811.750,6
2022/2/13,22:42,812.000,812.000,812.000,812.000,6
2022/2/13,22:43,811.750,811.750,811.750,811.750,3
2022/2/13,22:44,811.750,811.750,811.750,811.750,1
2022/2/13,22:45,811.750,811.750,811.750,811.750,1
2022/2/13,22:46,811.750,811.750,811.750,811.750,3
2022/2/13,22:49,811.500,812.000,811.500,811.750,7
2022/2/13,22:50,811.750,811.750,811.500,811.500,7
2022/2/13,22:51,812.000,812.000,812.000,812.000,5
2022/2/13,22:52,812.000,812.000,812.000,812.000,2
2022/2/13,22:53,811.750,812.250,811.750,812.250,7
2022/2/13,22:54,812.250,812.250,812.250,812.250,3
2022/2/13,22:55,812.250,812.250,812.000,812.000,5
2022/2/13,22:57,812.000,812.000,812.000,812.000,1
2022/2/13,22:58,812.000,812.250,811.750,812.000,18
2022/2/13,22:59,812.000,812.000,812.000,812.000,1
2022/2/13,23:00,812.000,812.000,811.750,811.750,5
2022/2/13,23:01,812.000,812.000,812.000,812.000,3
2022/2/13,23:02,812.250,812.250,812.250,812.250,3
2022/2/13,23:04,812.250,812.250,811.750,811.750,16
2022/2/13,23:06,811.750,811.750,811.750,811.750,2
2022/2/13,23:07,811.750,811.750,811.500,811.500,6
2022/2/13,23:08,811.500,811.500,811.500,811.500,3
2022/2/13,23:09,811.500,811.500,811.500,811.500,1
2022/2/13,23:10,812.000,812.000,811.750,811.750,12
2022/2/13,23:11,811.750,812.000,811.750,812.000,6
2022/2/13,23:12,812.000,812.000,811.750,811.750,2
2022/2/13,23:13,811.750,811.750,811.750,811.750,1
2022/2/13,23:14,811.750,811.750,811.500,811.500,5
2022/2/13,23:15,812.000,812.000,811.750,811.750,8
2022/2/13,23:16,811.750,811.750,811.750,811.750,1
2022/2/13,23:18,811.750,811.750,811.750,811.750,3
2022/2/13,23:19,811.500,811.500,811.500,811.500,1
2022/2/13,23:20,811.750,811.750,811.750,811.750,8
2022/2/13,23:21,811.500,811.500,810.750,811.250,45
2022/2/13,23:22,811.000,811.000,811.000,811.000,8
2022/2/13,23:24,811.250,811.250,811.250,811.250,4
2022/2/13,23:25,811.500,811.500,811.250,811.500,5
2022/2/13,23:26,811.750,812.000,811.750,812.000,5
2022/2/13,23:27,812.000,812.000,812.000,812.000,3
2022/2/13,23:29,812.000,812.000,811.750,811.750,5
2022/2/13,23:30,811.750,811.750,811.750,811.750,2
2022/2/13,23:31,811.750,811.750,811.750,811.750,2
2022/2/13,23:32,812.000,812.000,811.750,811.750,6
2022/2/13,23:33,811.500,811.500,811.500,811.500,2
2022/2/13,23:34,811.500,811.500,811.500,811.500,1
2022/2/13,23:36,811.500,811.500,811.500,811.500,2
2022/2/13,23:37,811.250,811.250,811.250,811.250,1
2022/2/13,23:38,811.000,811.000,811.000,811.000,1
2022/2/13,23:39,811.000,811.000,810.750,811.000,5
2022/2/13,23:40,811.000,811.000,811.000,811.000,23
2022/2/13,23:41,810.750,810.750,810.500,810.500,13
2022/2/13,23:42,810.500,810.500,810.000,810.250,18
2022/2/13,23:43,810.250,810.250,809.500,809.500,20
2022/2/13,23:44,809.750,810.000,809.750,810.000,5
2022/2/13,23:45,809.500,809.750,809.500,809.750,13
2022/2/13,23:47,810.000,810.000,810.000,810.000,2
2022/2/13,23:48,810.000,810.000,809.500,809.500,6
2022/2/13,23:49,809.500,809.750,809.500,809.500,4
2022/2/13,23:50,809.500,809.500,809.500,809.500,3
2022/2/13,23:52,809.500,809.500,809.500,809.500,1
2022/2/13,23:53,809.750,809.750,809.750,809.750,2
2022/2/13,23:54,809.750,809.750,809.750,809.750,7
2022/2/13,23:55,810.000,810.250,810.000,810.000,32
2022/2/13,23:56,810.000,810.000,810.000,810.000,1
2022/2/13,23:58,809.750,809.750,809.750,809.750,1
2022/2/13,23:59,809.750,809.750,809.750,809.750,1
2022/2/14,0:00,810.000,810.250,810.000,810.250,6
2022/2/14,0:01,810.250,810.250,810.250,810.250,2
2022/2/14,0:02,810.000,810.000,810.000,810.000,5
2022/2/14,0:04,810.250,810.250,810.250,810.250,5
2022/2/14,0:05,810.500,810.500,810.500,810.500,1
2022/2/14,0:06,810.750,810.750,810.500,810.500,10
2022/2/14,0:07,810.000,810.000,810.000,810.000,3
2022/2/14,0:08,810.250,810.500,810.250,810.250,3
2022/2/14,0:09,810.250,810.250,810.250,810.250,3
2022/2/14,0:10,810.250,810.250,810.250,810.250,1
2022/2/14,0:11,810.250,810.500,810.250,810.500,3
2022/2/14,0:12,810.500,810.500,810.500,810.500,1
2022/2/14,0:13,810.500,810.500,810.500,810.500,1
2022/2/14,0:14,810.500,810.500,810.500,810.500,1
2022/2/14,0:15,810.750,810.750,810.750,810.750,2
2022/2/14,0:16,810.750,810.750,810.750,810.750,3
2022/2/14,0:17,811.000,811.000,811.000,811.000,2
2022/2/14,0:18,810.500,810.750,810.000,810.000,11
2022/2/14,0:19,810.000,810.000,809.750,809.750,7
2022/2/14,0:20,809.750,809.750,809.500,809.500,12
2022/2/14,0:21,809.750,809.750,809.750,809.750,5
2022/2/14,0:22,810.000,810.000,810.000,810.000,3
2022/2/14,0:23,810.250,810.250,810.250,810.250,2
2022/2/14,0:25,810.250,810.250,810.250,810.250,2
2022/2/14,0:26,810.250,810.250,810.250,810.250,1
2022/2/14,0:27,810.250,810.250,810.000,810.000,6
2022/2/14,0:28,810.000,810.000,810.000,810.000,2
2022/2/14,0:29,810.000,810.500,810.000,810.500,8
2022/2/14,0:30,810.750,810.750,810.000,810.000,2
2022/2/14,0:31,810.000,810.000,810.000,810.000,1
2022/2/14,0:32,809.750,809.750,809.750,809.750,1
2022/2/14,0:33,810.000,810.250,810.000,810.250,4
2022/2/14,0:34,810.000,810.000,810.000,810.000,2
2022/2/14,0:35,809.500,809.500,809.500,809.500,2
2022/2/14,0:37,810.000,810.000,810.000,810.000,3
2022/2/14,0:38,809.750,809.750,809.500,809.500,6
2022/2/14,0:39,809.250,809.250,808.500,808.750,18
2022/2/14,0:40,808.750,809.000,808.750,809.000,21
2022/2/14,0:41,808.750,809.000,808.750,809.000,2
2022/2/14,0:42,809.000,809.000,809.000,809.000,4
